Фото,Товар,Бренд,Категория,Артикул,Выручка,Продажи,Упущенная выручка,Упущенные продажи,Макс,Мин,Сред
https://basket-15.wbbasket.ru/vol2293/part229387/229387920/images/c246x328/1.webp,Косметичка на молнии,Сималенд,Косметички,229387920,2 720 ₽,17 шт.,"11 434,00 ₽",78 шт.,160 ₽,158 ₽,"159,87 ₽"
https://basket-15.wbbasket.ru/vol2314/part231408/231408223/images/c246x328/1.webp,Подставка под серьги Рейл,Queen fair,Подставки декоративные,231408223,1 939 ₽,17 шт.,"1 117,00 ₽",9 шт.,367 ₽,106 ₽,"165,05 ₽"
https://basket-04.wbbasket.ru/vol700/part70094/70094092/images/c246x328/1.webp,Кухонный гарнитур модульный навесной 800х290х626,Сималенд,Шкафы,70094092,55 507 ₽,17 шт.,"14 765,00 ₽",3 шт.,3 353 ₽,3 058 ₽,"3 188,38 ₽"
https://basket-17.wbbasket.ru/vol2749/part274996/274996825/images/c246x328/1.webp,Гирлянда Бахрома 6 м,Luazon Lighting,Гирлянды интерьерные,274996825,15 541 ₽,17 шт.,"0,00 ₽",0 шт.,1 032 ₽,884 ₽,"945,00 ₽"
https://basket-16.wbbasket.ru/vol2599/part259944/259944623/images/c246x328/1.webp,Нить вышивальная для рукоделия 120D 2,Арт узор,Наборы ниток,259944623,1 704 ₽,17 шт.,"0,00 ₽",0 шт.,121 ₽,96 ₽,"104,62 ₽"
https://basket-14.wbbasket.ru/vol2106/part210654/210654281/images/c246x328/1.webp,"Брелок ""Лазурит"", в проволоке",Сималенд,Брелоки,210654281,3 074 ₽,17 шт.,"1 645,00 ₽",9 шт.,194 ₽,157 ₽,"175,67 ₽"
https://basket-15.wbbasket.ru/vol2335/part233502/233502108/images/c246x328/1.webp,Мел портновский,Арт узор,Мел портновский,233502108,1 989 ₽,17 шт.,"10 180,00 ₽",84 шт.,125 ₽,96 ₽,"110,57 ₽"
https://basket-17.wbbasket.ru/vol2821/part282187/282187751/images/c246x328/1.webp,"Ночник Закат в лесу Led 3хААА черный 12х12х20,5см",RISALUX,Ночники,282187751,16 360 ₽,17 шт.,"669,00 ₽",0 шт.,1 036 ₽,960 ₽,"997,26 ₽"
https://basket-10.wbbasket.ru/vol1580/part158061/158061444/images/c246x328/1.webp,Часы настенные интерьерные большие цифры,РУБИН,Часы настенные,158061444,11 525 ₽,17 шт.,"0,00 ₽",0 шт.,751 ₽,639 ₽,"676,98 ₽"
https://basket-10.wbbasket.ru/vol1578/part157864/157864637/images/c246x328/1.webp,"Ручка для сумки цепочка с карабинам, 23 х 17мм, 30см, 1шт",Арт узор,Ручки для сумок,157864637,2 223 ₽,17 шт.,"0,00 ₽",0 шт.,154 ₽,100 ₽,"121,99 ₽"
https://basket-24.wbbasket.ru/vol4143/part414323/414323112/images/c246x328/1.webp,Татуировка на тело цветная Кот - Гангстер 6х6 см,Арт узор,Временные татуировки и стразы,414323112,1 604 ₽,17 шт.,"2 025,00 ₽",21 шт.,106 ₽,83 ₽,"94,44 ₽"
https://basket-17.wbbasket.ru/vol2815/part281587/281587601/images/c246x328/1.webp,Подарочный набор Волшебница зима,SB BEAUTY,Подарочные боксы,281587601,9 546 ₽,17 шт.,"5 349,00 ₽",8 шт.,602 ₽,526 ₽,"554,39 ₽"
https://basket-12.wbbasket.ru/vol1668/part166819/166819945/images/c246x328/1.webp,Очки солнцезащитные леопардовые,OneSun,Солнцезащитные очки,166819945,1 944 ₽,17 шт.,"0,00 ₽",0 шт.,288 ₽,97 ₽,"145,68 ₽"
https://basket-16.wbbasket.ru/vol2600/part260058/260058144/images/c246x328/1.webp,Зажим АКБ 16 см 500 А набор 2 шт,,Другие автоинструменты,260058144,3 129 ₽,17 шт.,"0,00 ₽",0 шт.,222 ₽,181 ₽,"196,03 ₽"
https://basket-17.wbbasket.ru/vol2716/part271604/271604732/images/c246x328/1.webp,Декоративная фигура светодиодная домик,Luazon Lighting,Фигуры светодиодные,271604732,28 638 ₽,17 шт.,"2 065,00 ₽",1 шт.,1 822 ₽,1 550 ₽,"1 657,64 ₽"
https://basket-24.wbbasket.ru/vol4143/part414323/414323112/images/c246x328/1.webp,Татуировка на тело цветная Кот - Гангстер 6х6 см,Арт узор,Временные татуировки и стразы,414323112,1 604 ₽,17 шт.,"2 025,00 ₽",21 шт.,106 ₽,83 ₽,"94,44 ₽"
https://basket-17.wbbasket.ru/vol2821/part282187/282187751/images/c246x328/1.webp,"Ночник Закат в лесу Led 3хААА черный 12х12х20,5см",RISALUX,Ночники,282187751,16 360 ₽,17 шт.,"669,00 ₽",0 шт.,1 036 ₽,960 ₽,"997,26 ₽"
https://basket-16.wbbasket.ru/vol2600/part260058/260058144/images/c246x328/1.webp,Зажим АКБ 16 см 500 А набор 2 шт,,Другие автоинструменты,260058144,3 129 ₽,17 шт.,"0,00 ₽",0 шт.,222 ₽,181 ₽,"196,03 ₽"
https://basket-22.wbbasket.ru/vol3852/part385276/385276536/images/c246x328/1.webp,Фигурка для интерьера сувенирная,Сималенд,Фигурки,385276536,21 081 ₽,17 шт.,"0,00 ₽",0 шт.,1 293 ₽,1 101 ₽,"1 195,40 ₽"
https://basket-11.wbbasket.ru/vol1635/part163539/163539030/images/c246x328/1.webp,"Фоторамка 30х40 см, белый",Сималенд,Фоторамки,163539030,7 385 ₽,17 шт.,"17 029,00 ₽",34 шт.,455 ₽,430 ₽,"436,71 ₽"
https://basket-10.wbbasket.ru/vol1452/part145280/145280882/images/c246x328/1.webp,"Стразы термоклеевые SS20 d-4,6мм 100шт",Арт узор,Стразы,145280882,1 500 ₽,17 шт.,"0,00 ₽",0 шт.,110 ₽,84 ₽,"92,49 ₽"
https://basket-10.wbbasket.ru/vol1474/part147481/147481361/images/c246x328/1.webp,"Фоторамка 10х15 см, бирюза",Сималенд,Фоторамки,147481361,2 947 ₽,17 шт.,"2 494,00 ₽",13 шт.,184 ₽,162 ₽,"170,95 ₽"
https://basket-10.wbbasket.ru/vol1580/part158061/158061444/images/c246x328/1.webp,Часы настенные интерьерные большие цифры,РУБИН,Часы настенные,158061444,11 525 ₽,17 шт.,"0,00 ₽",0 шт.,751 ₽,639 ₽,"676,98 ₽"
https://basket-23.wbbasket.ru/vol4017/part401733/401733499/images/c246x328/1.webp,"Корзина плетеная, сиграсс",Сималенд,Корзинки,401733499,45 322 ₽,17 шт.,"18 127,00 ₽",6 шт.,2 755 ₽,2 647 ₽,"2 674,89 ₽"
https://basket-16.wbbasket.ru/vol2601/part260122/260122699/images/c246x328/1.webp,Украшение на ёлочку в виде сосульки,Зимнее волшебство,Елочные украшения,260122699,1 946 ₽,17 шт.,"0,00 ₽",0 шт.,161 ₽,102 ₽,"128,10 ₽"
https://basket-25.wbbasket.ru/vol4509/part450931/450931513/images/c246x328/1.webp,Пенал мягкий 1 отделение,Сималенд,Пеналы,450931513,4 132 ₽,17 шт.,"2 521,00 ₽",10 шт.,259 ₽,214 ₽,"235,94 ₽"
https://basket-15.wbbasket.ru/vol2304/part230409/230409632/images/c246x328/1.webp,Рюкзак молодёжный школьный,Сималенд,Рюкзаки,230409632,7 101 ₽,17 шт.,"0,00 ₽",0 шт.,443 ₽,387 ₽,"421,51 ₽"
https://basket-16.wbbasket.ru/vol2450/part245022/245022500/images/c246x328/1.webp,"Смеситель для душа, лейка 3 режима",ZEIN,Смесители,245022500,28 186 ₽,17 шт.,"13 201,00 ₽",7 шт.,1 910 ₽,1 658 ₽,"1 779,00 ₽"
https://basket-17.wbbasket.ru/vol2714/part271402/271402122/images/c246x328/1.webp,"Декор ""Медведь в шарфике с шишками и ягодками"" 12х22х19 см",Сималенд,Фигурки,271402122,13 445 ₽,17 шт.,"553,00 ₽",0 шт.,899 ₽,766 ₽,"819,46 ₽"
https://basket-10.wbbasket.ru/vol1524/part152474/152474063/images/c246x328/1.webp,Фотоальбом магнитный для фото 10х15 подарочный,Keep memories,Фотоальбомы,152474063,4 946 ₽,17 шт.,"528,00 ₽",1 шт.,337 ₽,274 ₽,"289,16 ₽"
https://basket-17.wbbasket.ru/vol2624/part262442/262442011/images/c246x328/1.webp,"Брелок пушистик на кольце ""Капибара Мистер """,Сималенд,Брелоки,262442011,2 596 ₽,17 шт.,"8 779,00 ₽",49 шт.,170 ₽,137 ₽,"153,75 ₽"
https://basket-10.wbbasket.ru/vol1482/part148292/148292484/images/c246x328/1.webp,"Фотоальбом ""Baby shoes. Для мальчика"" на 100 фото 10х15 см",Сималенд,Фотоальбомы,148292484,4 313 ₽,17 шт.,"878,00 ₽",3 шт.,296 ₽,241 ₽,"257,81 ₽"
https://basket-10.wbbasket.ru/vol1541/part154189/154189386/images/c246x328/1.webp,Мебельная ручка 96мм,CAPPIO,Ручки мебельные,154189386,2 322 ₽,17 шт.,"0,00 ₽",0 шт.,161 ₽,134 ₽,"146,11 ₽"
https://basket-10.wbbasket.ru/vol1507/part150781/150781663/images/c246x328/1.webp,Тесьма лента декор с пайетками 12мм 9м,Арт узор,Ленты для рукоделия,150781663,1 955 ₽,17 шт.,"5 380,00 ₽",50 шт.,122 ₽,109 ₽,"116,60 ₽"
https://basket-16.wbbasket.ru/vol2563/part256340/256340995/images/c246x328/1.webp,"Игрушки на елку украшения новогодния ""Олень"" 10,5х12 см",Зимнее волшебство,Елочные украшения,256340995,2 979 ₽,17 шт.,"7 933,00 ₽",41 шт.,185 ₽,150 ₽,"170,00 ₽"
https://basket-10.wbbasket.ru/vol1556/part155692/155692049/images/c246x328/1.webp,"Фоторамка дерево С18 30х40 см, натуральное дерево",Image Art,Фоторамки,155692049,5 883 ₽,17 шт.,"4 090,00 ₽",11 шт.,381 ₽,340 ₽,"348,70 ₽"
https://basket-16.wbbasket.ru/vol2460/part246078/246078699/images/c246x328/1.webp,Лейкопластырь АФА Пластырь спрей с пантенолом и серебром,Сималенд,Пластыри,246078699,7 089 ₽,17 шт.,"4 680,00 ₽",10 шт.,420 ₽,355 ₽,"390,69 ₽"
https://basket-25.wbbasket.ru/vol4376/part437669/437669089/images/c246x328/1.webp,Калькулятор настольный Домик,Сималенд,Калькуляторы,437669089,3 789 ₽,17 шт.,"1 879,00 ₽",7 шт.,237 ₽,189 ₽,"212,17 ₽"
https://basket-15.wbbasket.ru/vol2353/part235391/235391263/images/c246x328/1.webp,Грунт Универсальный,Торфяная поляна,Грунты для растений,235391263,2 907 ₽,17 шт.,"7 164,00 ₽",40 шт.,173 ₽,171 ₽,"171,33 ₽"
https://basket-25.wbbasket.ru/vol4460/part446062/446062369/images/c246x328/1.webp,Кошелек на кнопке цвет коричневый,Сималенд,Кошельки,446062369,6 332 ₽,17 шт.,"5 631,00 ₽",15 шт.,388 ₽,358 ₽,"373,77 ₽"
https://basket-10.wbbasket.ru/vol1556/part155692/155692029/images/c246x328/1.webp,"Фоторамка дерево С18 15х15 см, орех",Image Art,Фоторамки,155692029,3 247 ₽,17 шт.,"759,00 ₽",3 шт.,210 ₽,184 ₽,"188,90 ₽"
https://basket-25.wbbasket.ru/vol4376/part437697/437697290/images/c246x328/1.webp,Карандаши художественные цветные,Brauberg,Карандаши,437697290,8 908 ₽,17 шт.,"28 113,00 ₽",57 шт.,524 ₽,524 ₽,"524,00 ₽"
https://basket-14.wbbasket.ru/vol2104/part210497/210497518/images/c246x328/1.webp,Сувенир для интерьера Сова на книгах,Хорошие Сувениры,Фигурки,210497518,5 542 ₽,17 шт.,"8 885,00 ₽",26 шт.,358 ₽,314 ₽,"329,46 ₽"
https://basket-15.wbbasket.ru/vol2387/part238758/238758146/images/c246x328/1.webp,"Карандаши цветные, 12 цветов",ЧЕБУРАШКА,Карандаши,238758146,3 215 ₽,17 шт.,"200,00 ₽",1 шт.,199 ₽,187 ₽,"191,63 ₽"
https://basket-17.wbbasket.ru/vol2707/part270769/270769184/images/c246x328/1.webp,Сувенир Африканка в золотом платье,Сималенд,Фигурки,270769184,11 664 ₽,17 шт.,"1 878,00 ₽",2 шт.,1 119 ₽,614 ₽,"763,10 ₽"
https://basket-10.wbbasket.ru/vol1580/part158061/158061434/images/c246x328/1.webp,Часы настенные интерьерные для кухни чашка кофе,РУБИН,Часы настенные,158061434,12 956 ₽,17 шт.,"4 243,00 ₽",4 шт.,833 ₽,670 ₽,"730,48 ₽"
https://basket-17.wbbasket.ru/vol2733/part273359/273359692/images/c246x328/1.webp,Ароматизатор подвесной Лимон-лайм,GRAND CARATT,Автомобильные ароматизаторы,273359692,1 107 ₽,17 шт.,"1 188,00 ₽",18 шт.,66 ₽,60 ₽,"62,10 ₽"
https://basket-16.wbbasket.ru/vol2409/part240998/240998470/images/c246x328/1.webp,Мёд Алтайский с мумиё,Vitamuno,Мед,240998470,5 692 ₽,17 шт.,"2 275,00 ₽",6 шт.,353 ₽,281 ₽,"311,17 ₽"
https://basket-10.wbbasket.ru/vol1441/part144165/144165434/images/c246x328/1.webp,"Леска для триммера d=1.3 мм, 50 м",Тундра,Лески для триммеров,144165434,2 890 ₽,17 шт.,"0,00 ₽",0 шт.,194 ₽,159 ₽,"169,69 ₽"
https://basket-17.wbbasket.ru/vol2624/part262406/262406507/images/c246x328/1.webp,Подставка для украшений 18 ячеек,Queen fair,Держатели для украшений,262406507,3 794 ₽,17 шт.,"0,00 ₽",0 шт.,260 ₽,222 ₽,"233,55 ₽"
https://basket-19.wbbasket.ru/vol3222/part322275/322275660/images/c246x328/1.webp,"Резинка для волос Махрушка объём (набор 4 шт) сердца, 3,5 см",Queen fair,Резинки,322275660,1 725 ₽,17 шт.,"3 792,00 ₽",40 шт.,102 ₽,84 ₽,"96,67 ₽"
https://basket-05.wbbasket.ru/vol747/part74720/74720902/images/c246x328/1.webp,Скульптурный белый гипс для творчества и рукоделия,samaragips,Гипс строительный,74720902,28 334 ₽,17 шт.,"175 249,00 ₽",110 шт.,1 863 ₽,1 552 ₽,"1 680,85 ₽"
https://basket-16.wbbasket.ru/vol2544/part254499/254499858/images/c246x328/1.webp,"Наклейки для творчества ""Вперёд к приключениям"" 15х30 см",Сималенд,Наклейки для творчества,254499858,1 117 ₽,17 шт.,"0,00 ₽",0 шт.,84 ₽,58 ₽,"74,99 ₽"
https://basket-10.wbbasket.ru/vol1502/part150250/150250484/images/c246x328/1.webp,"Эфирное масло Можжевельник, капельница, 10мл дезинфицирующее",Сималенд,Эфирные масла,150250484,2 788 ₽,17 шт.,"0,00 ₽",0 шт.,180 ₽,143 ₽,"158,87 ₽"
https://basket-03.wbbasket.ru/vol421/part42199/42199234/images/c246x328/1.webp,Гирлянда на елку роса 5 м от usb,Luazon Lighting,Гирлянды интерьерные,42199234,7 259 ₽,17 шт.,"113 656,00 ₽",290 шт.,427 ₽,427 ₽,"427,00 ₽"
https://basket-14.wbbasket.ru/vol2126/part212686/212686341/images/c246x328/1.webp,"Нож-мачете сувенирный ""Дамаск"", 12,5см, клинок 81мм 2мм",Сималенд,Оружие сувенирное,212686341,4 030 ₽,17 шт.,"1 611,00 ₽",6 шт.,288 ₽,230 ₽,"261,10 ₽"
https://basket-17.wbbasket.ru/vol2647/part264701/264701629/images/c246x328/1.webp,Стеклянная ваза для цветов,Сималенд,Вазы,264701629,4 067 ₽,17 шт.,"0,00 ₽",0 шт.,262 ₽,218 ₽,"234,65 ₽"
https://basket-18.wbbasket.ru/vol2932/part293273/293273402/images/c246x328/1.webp,Лампа настольная Ассенса Е14 40Вт,RISALUX,Светильники,293273402,10 455 ₽,17 шт.,"0,00 ₽",0 шт.,651 ₽,548 ₽,"583,69 ₽"
https://basket-16.wbbasket.ru/vol2539/part253903/253903193/images/c246x328/1.webp,Ремень,Сималенд,Ремни,253903193,4 092 ₽,17 шт.,"6 538,00 ₽",27 шт.,243 ₽,239 ₽,"241,57 ₽"
https://basket-05.wbbasket.ru/vol754/part75400/75400886/images/c246x328/1.webp,Бумага для акварели,Calligrata,Бумага художественная,75400886,13 921 ₽,17 шт.,"4 347,00 ₽",5 шт.,863 ₽,767 ₽,"809,39 ₽"
https://basket-10.wbbasket.ru/vol1465/part146564/146564554/images/c246x328/1.webp,Щетка насадка на шуруповерт и дрель для уборки,Тундра,Насадки на дрель,146564554,3 470 ₽,17 шт.,"0,00 ₽",0 шт.,285 ₽,195 ₽,"231,57 ₽"
