Фото,Товар,Бренд,Артикул,Предмет,Выручка,Продажи,Упущенная выручка,Упущенные продажи,Макс,Мин,Сред
https://cdn1.ozone.ru/s3/multimedia-1-3/7733124471.jpg,"Будильник ""Вставай"", громкий, настольный, на батарейках, 12 х 10 см, белый",Sima-land,2202381039,настольные часы,54 661 ₽,153 шт.,"0,00 ₽",0 шт.,409 ₽,337 ₽,"371,57 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-d/8094333613.jpg,"Фигурка декоративная, ""Эйфелева башня"" / 25,5х10х10 см, металл / Декор для дома",Сима-ленд,1629272308,статуэтка,54 476 ₽,111 шт.,"5 561,00 ₽",10 шт.,723 ₽,453 ₽,"542,76 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-v/8111702479.jpg,"Новогодние украшения ёлочные ""Диско новый год"" 12 шт, золотисто-коричневый",Зимнее волшебство,2202372884,елочные украшения,53 473 ₽,177 шт.,"0,00 ₽",0 шт.,423 ₽,257 ₽,"370,30 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-7/7970128603.jpg,Шапка для бани из войлока с декоративной вышивкой,Банная забава,2202337809,шапка для бани,53 150 ₽,219 шт.,"0,00 ₽",0 шт.,376 ₽,232 ₽,"272,81 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-z/7672001003.jpg,"Насадка на глушитель 140 90 мм, посадочный диаметр 60 мм, универсальная, декоративная, стальная",TORSO,2216786899,насадка на глушитель,53 074 ₽,79 шт.,"0,00 ₽",0 шт.,836 ₽,625 ₽,"694,47 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-q/7299555038.jpg,"Подставка для украшений ""Карусель"" пластик, черная, 16х16х28 см",Queen Fair,2202396662,подставка для украшений,52 748 ₽,100 шт.,"0,00 ₽",0 шт.,758 ₽,493 ₽,"540,37 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-x/7746331785.jpg,"Горшок для цветов Нежность 0,5 л / Белый керамический кашпо для комнатных растений и суккулентов",,2202383829,горшок для цветов,52 285 ₽,99 шт.,"4 767,00 ₽",8 шт.,855 ₽,473 ₽,"564,75 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-t/7894220537.jpg,Песочные часы на 30 минут / Декоративные часы песочные,Сима-ленд,682635291,песочные часы,51 888 ₽,42 шт.,"20 219,00 ₽",16 шт.,1 281 ₽,1 174 ₽,"1 231,11 ₽"
https://cdn1.ozone.ru/s3/multimedia-6/6069451890.jpg,"Фоторамка пластик, 20х20 см, рамка для фото белая / рамка для картин, постера, творчества / для интерьера",МИРАМ,1751733824,фоторамка,51 690 ₽,128 шт.,"0,00 ₽",0 шт.,546 ₽,376 ₽,"431,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-g/7875950200.jpg,"Фонтан настольный с подсветкой ""Дом под деревом"" 20*14*27 см / декор для дома",Сима-ленд,591221274,фонтан для дома,51 616 ₽,16 шт.,"14 351,00 ₽",4 шт.,3 421 ₽,2 582 ₽,"3 100,31 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/7381874682.jpg,"Паяльник Тундра, деревянная рукоятка, плоское жало, 100 Вт, 220 В",Тундра,2202362688,паяльник,51 325 ₽,92 шт.,"5 980,00 ₽",10 шт.,610 ₽,535 ₽,"566,64 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-k/7936455944.jpg,"Шкатулка для украшений, 2шт / ""Сундучок"" 15х11х10,5 11,5х7х7,5, сундучок с замком / шкатулка для денег",Сима-ленд,2309284947,шкатулка,51 234 ₽,71 шт.,"21 557,00 ₽",30 шт.,742 ₽,652 ₽,"705,03 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-j/7234429159.jpg,"Подставка под открытки 12 ячеек по 12см, 381 х 230 х 250, толщина 4мм, цвет полисандр",Sima-land,1119484465,подставка под товар,50 967 ₽,48 шт.,"0,00 ₽",0 шт.,1 288 ₽,911 ₽,"1 070,43 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-q/8169279218.jpg,"Глина для очистки кузова автомобиля, 100 гр. / Глина для очистки автомобиля, стекла",Cartage,2202372320,очиститель кузова,50 296 ₽,213 шт.,"0,00 ₽",0 шт.,312 ₽,225 ₽,"261,00 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-x/7609500573.jpg,Комбинированные плоскогубцы LOM 180 мм с двухкомпонентными рукоятками качество и комфорт,ЛОМ,2202347562,пассатижи/плоскогубцы,50 163 ₽,141 шт.,"0,00 ₽",0 шт.,547 ₽,307 ₽,"405,10 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-t/8156946917.jpg,"Линейка строительная, уровень, Тундра, металлическая, пластиковая ручка, 2 глазка, 1000 мм",Тундра,2202349050,линейка/угольник строительный,50 051 ₽,45 шт.,"0,00 ₽",0 шт.,1 355 ₽,1 012 ₽,"1 125,20 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/7832636010.jpg,"Ваза для цветов керамическая / ""Геометрия люкс"" 60 см, напольная / для декора, интерьера",Сима-ленд,199961714,ваза,49 986 ₽,17 шт.,"0,00 ₽",0 шт.,3 116 ₽,2 749 ₽,"2 981,23 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-q/7764413138.jpg,"Цветы искусственные ""Веточка сакуры"" 2,5*42 см / для декора, интерьера",Сима-ленд,2202374835,искусственные цветы,49 743 ₽,196 шт.,"0,00 ₽",0 шт.,264 ₽,239 ₽,"253,10 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-4/7181050288.jpg,"Вертушка 3 яруса, по 10 крючков, белая, вращающаяся стойка для аксессуаров, торговли, украшений",Sima-land,259657543,подставка под товар,49 344 ₽,33 шт.,"0,00 ₽",0 шт.,1 955 ₽,1 337 ₽,"1 545,30 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-c/7749645132.jpg,"Замок навесной кодовый, серебряный",Тундра,2202322314,замок,49 056 ₽,161 шт.,"0,00 ₽",0 шт.,401 ₽,290 ₽,"320,97 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-7/8106618787.jpg,"Брелок, ""Карабин"" / металл, темный хром / Брелок для ключей, сумки, дома",Сима-ленд,2202380082,брелок,48 782 ₽,230 шт.,"0,00 ₽",0 шт.,252 ₽,170 ₽,"231,07 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/7434918342.jpg,"G-струбцина ЛОМ 1 дюйм (25 мм) компактный зажим для точной фиксации, столярки и моделирования",ЛОМ,2202365831,струбцина,48 765 ₽,227 шт.,"0,00 ₽",0 шт.,274 ₽,203 ₽,"221,97 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-u/7728219966.jpg,Добропаровъ Шапка для бани и сауны женская,Добропаровъ,2202375985,шапка для бани,48 408 ₽,140 шт.,"0,00 ₽",0 шт.,539 ₽,317 ₽,"382,37 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-d/7589353477.jpg,"Фоторамка дерево, 30х30 см, рамка для фото коричневая / рамка для картин, постера, творчества / для интерьера",Сима-ленд,1751734625,фоторамка,48 358 ₽,111 шт.,"4 526,00 ₽",10 шт.,719 ₽,406 ₽,"510,31 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-y/8164072114.jpg,"Щетка для чистки цепи велосипеда, мотоцикла, 25 см",Сима-ленд,2202367561,инструмент для велосипеда,48 058 ₽,257 шт.,"0,00 ₽",0 шт.,320 ₽,177 ₽,"247,43 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-n/7965074543.jpg,"Фоторамка дерево, 10х15 см, рамка для фото светло-коричневая / рамка для картин, постера, творчества / для интерьера",,2202340859,фоторамка,47 546 ₽,203 шт.,"41 822,00 ₽",167 шт.,287 ₽,219 ₽,"227,89 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-c/6928050756.jpg,"Ключ разводной с очень тонкими губками ТУНДРА, 2К рукоятка, толщина 2.5 мм, до 34 мм, 150 мм 98638",Тундра,1429387179,ключ,47 499 ₽,63 шт.,"0,00 ₽",0 шт.,938 ₽,707 ₽,"788,47 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-i/7784445510.jpg,"Часы настенные интерьерные ""Джесика"", для дома и дачи, d 15 см, белые",Соломон,2202339786,настенные часы,47 236 ₽,119 шт.,"0,00 ₽",0 шт.,424 ₽,363 ₽,"398,97 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-y/7694722474.jpg,"Добропаровъ веник бамбуковый, банный массажный аксессуар, комплект 2 шт.",Добропаровъ,2202396759,веник для бани,47 193 ₽,112 шт.,"0,00 ₽",0 шт.,548 ₽,387 ₽,"432,43 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-a/7645901698.jpg,"Мелок сварщика ЛОМ, 100х12х4.2 мм, тальковый, для профессиональной разметки, 18 шт",ЛОМ,2202390674,мелок разметочный,47 027 ₽,122 шт.,"30 587,00 ₽",77 шт.,400 ₽,347 ₽,"371,18 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-z/7708861475.jpg,"Часы интерьерные настенные с плавным ходом ""Рыбки"", d-30 см, батарейка АА",Sima-land,2202382526,настенные часы,46 762 ₽,58 шт.,"0,00 ₽",0 шт.,872 ₽,690 ₽,"797,80 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-7/7682527447.jpg,"Разветвитель для розетки с заземлением, 4 розетки, 16 А, белый",Luazon Lighting,2202382945,разветвитель электрический,46 507 ₽,150 шт.,"0,00 ₽",0 шт.,351 ₽,268 ₽,"315,97 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-9/7366815657.jpg,"Отвертка комбинированная Тундра, 3 в 1, магнит, двухкомпонентная рукоятка, PH2/SL6 х 125 мм",Тундра,2202382982,отвертка,45 920 ₽,207 шт.,"0,00 ₽",0 шт.,383 ₽,209 ₽,"256,43 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-l/8111702757.jpg,"Елка искусственная радуга с белым 90 см, d нижнего яруса 40 см, d иголок 6 см, 90 веток, пласт подставка",Зимнее волшебство,191553091,елка искусственная,45 694 ₽,76 шт.,"0,00 ₽",0 шт.,968 ₽,579 ₽,"816,27 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-r/7303822479.jpg,"Подставка для украшений и бижутерии бюст пол лица, 18х8х32 см, отверстие в ухе, черный",Queen Fair,2202392117,подставка для украшений,45 582 ₽,30 шт.,"0,00 ₽",0 шт.,1 875 ₽,1 454 ₽,"1 557,27 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-n/7976802443.jpg,"Заколка для волос женская ""Мраморный узор"" (набор 2 шт) 9 см и 9,5 см / заколка автомат",Выбражулька,2202372276,заколка для волос,45 342 ₽,177 шт.,"3 361,00 ₽",12 шт.,265 ₽,239 ₽,"250,06 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-1/7432043401.jpg,"Отвертка комбинированная 3 в 1 Тундра PH2/SL6 x 100 мм, двухкомпонентная рукоятка",Тундра,2216788591,отвертка,45 193 ₽,172 шт.,"0,00 ₽",0 шт.,374 ₽,236 ₽,"279,67 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-m/8120301286.jpg,"Струбцина G-образная ЛОМ, 5"" (125 мм)",ЛОМ,1552083951,струбцина,44 920 ₽,93 шт.,"0,00 ₽",0 шт.,501 ₽,461 ₽,"480,57 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-p/7778312953.jpg,"Клапан вентиляционный 95 мм, вытяжной, круглый, для бани и сауны",Добропаровъ,2202374990,банный декор,44 872 ₽,56 шт.,"0,00 ₽",0 шт.,1 003 ₽,739 ₽,"833,57 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-o/7108041948.jpg,"Будильник настольный Классика с подсветкой, 9х8 см, АА, черный",Сима-ленд,2202387090,настольные часы,44 670 ₽,141 шт.,"16 035,00 ₽",49 шт.,380 ₽,273 ₽,"309,58 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-j/7801404715.jpg,"Часы настенные, интерьерные ""Мэдисон"" дискретный ход, d-20 см, 1 АА",Sima-land,2202379416,настенные часы,44 585 ₽,113 шт.,"0,00 ₽",0 шт.,421 ₽,375 ₽,"396,70 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-3/7704215931.jpg,Подъемник-распорка инструмент для работы с гипсокартоном,Тундра,888283481,штанга телескопическая распорная,44 121 ₽,22 шт.,"1 799,00 ₽",0 шт.,2 848 ₽,1 827 ₽,"2 105,35 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-u/7983582222.jpg,"Evis, Ваза шар для цветов стеклянная прозрачная, 7,5 л, 23 см, ваза аквариум",Evis,956509388,ваза,43 978 ₽,28 шт.,"0,00 ₽",0 шт.,2 353 ₽,1 469 ₽,"1 852,77 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-4/7569189688.jpg,"Крючок для вязки арматуры Тундра 250 мм автоматический полуавтомат, с обрезиненной ручкой",Тундра,1397986451,крюк для вязки арматуры,43 842 ₽,102 шт.,"0,00 ₽",0 шт.,579 ₽,406 ₽,"456,10 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-v/7937159755.jpg,"Шкатулка для украшений / ""Яснорада"" 18х11,5х6, сундучок с заклёпками / шкатулка для денег",Сима-ленд,2202385780,шкатулка,43 802 ₽,63 шт.,"0,00 ₽",0 шт.,928 ₽,548 ₽,"745,23 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-d/7856854825.jpg,"Зеркалодержатель, крепление для зеркала d17мм пластик 4шт.",Тундра,2202389165,крепление для зеркала,43 765 ₽,179 шт.,"0,00 ₽",0 шт.,377 ₽,228 ₽,"266,57 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-2/7801874174.jpg,"Часы настенные кухонные ""Фрукты"" плавный ход, 15x15 см",Sima-land,2202322889,настенные часы,43 595 ₽,129 шт.,"0,00 ₽",0 шт.,360 ₽,314 ₽,"338,33 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-g/7543231540.jpg,"TORSO Защитный Декоративный молдинг для дверей авто , 5 метров, черный",TORSO,2202373368,защита внешних частей автомобиля,43 279 ₽,161 шт.,"0,00 ₽",0 шт.,313 ₽,242 ₽,"278,40 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-4/7817193868.jpg,"Мебельная Ручка мебельная скоба Ветка CAPPIO, м/о 128 мм",Cappio,2202377806,ручка мебельная,42 871 ₽,173 шт.,"0,00 ₽",0 шт.,274 ₽,238 ₽,"250,67 ₽"
https://cdn1.ozone.ru/s3/multimedia-1-s/7657141420.jpg,"Переходник Тундра 1/2 дюйма 65 мм адаптер для торцевых головок, CrV-сталь, насадка для дрели и шуруповёрта",Тундра,2216786234,адаптер для инструмента,42 130 ₽,188 шт.,"0,00 ₽",0 шт.,329 ₽,208 ₽,"240,17 ₽"
